"num_critic_for_reviews","duration","director_facebook_likes","gross","num_voted_users","facenumber_in_poster","num_user_for_reviews","language","country","content_rating","imdb_score","movie_facebook_likes","length_of_title","years","average_actor_likes","genres_new"
144,121,541,184031112,190786,4,539,"English","USA","PG-13",5.4,0,14,23,770,"Action"
192,129,719,54700065,221521,0,1049,"English","USA","R",7.2,0,17,21,519,"Action"
511,172,670,27098580,284825,5,828,"English","Germany","R",7.5,124000,11,6,7000,"Drama"
188,101,0,55673333,65785,1,160,"English","USA","PG",7,16000,45,8,1077,"Action"
212,87,26,40198710,87451,0,660,"English","USA","PG-13",3.3,0,8,14,739,"Action"
245,101,420,72660029,115687,0,269,"English","USA","PG-13",6,21000,8,4,5156,"Action"
127,95,63,38120554,71527,0,217,"English","USA","PG",7.1,0,15,16,8163,"Adventure"
167,102,52,49392095,52029,1,224,"English","USA","PG-13",5.4,0,16,9,3087,"Adventure"
320,131,385,39292022,127258,15,351,"English","USA","PG-13",6.1,56000,17,4,16667,"Action"
163,114,19,28772222,33953,1,163,"English","USA","PG-13",5.3,37000,11,3,915,"Action"
78,94,6,17010646,40751,0,239,"English","USA","PG",2.2,881,15,13,337,"Comedy"
289,122,2000,24985612,71782,0,161,"English","USA","PG-13",7,27000,23,3,9161,"Action"
66,95,31,4411102,20295,1,164,"English","USA","PG-13",3.8,416,28,16,1459,"Action"
266,115,521,35024475,110364,1,261,"English","France","R",6.9,0,10,8,4544,"Action"
208,88,20,130174897,27918,0,155,"English","USA","G",7.2,33000,17,3,74,"Adventure"
97,110,342,10200000,18697,0,263,"English","USA","PG",7.3,578,20,21,508,"Drama"
202,130,208,202007640,248045,5,890,"English","USA","PG-13",6.3,0,17,17,5197,"Action"
233,216,17000,77679638,314033,3,1166,"English","USA","R",7.5,0,17,16,14667,"Crime"
136,146,611,9213,38690,2,130,"Mandarin","China","R",7.6,13000,18,7,7741,"Drama"
154,85,9,58867694,54077,0,112,"English","USA","PG",6.8,0,9,11,7990,"Animation"
169,93,0,59475623,49739,1,407,"English","USA","PG-13",5.2,0,18,14,4488,"Comedy"
200,152,0,108638745,292022,0,1103,"English","USA","R",7.7,10000,15,17,1126,"Drama"
255,85,116,86897182,106790,0,177,"English","USA","R",6.2,18000,12,6,2887,"Comedy"
173,126,0,63540020,343274,2,742,"English","France","PG-13",7.7,18000,17,21,12333,"Action"
221,146,127,95328937,59581,4,293,"English","USA","R",4.3,0,18,8,808,"Comedy"
82,89,10,50802661,58300,1,139,"English","USA","PG",6.9,0,21,18,1120,"Adventure"
233,88,20,161317423,145321,0,139,"English","USA","PG",6.6,14000,26,6,7972,"Adventure"
343,105,0,201148159,103737,1,322,"English","USA","PG",7,56000,10,3,1007,"Drama"
308,135,0,43982842,125109,1,593,"English","USA","PG-13",6.7,16000,16,9,581,"Drama"
301,100,475,380838870,692482,0,866,"English","USA","G",8.2,11000,12,15,913,"Adventure"
328,192,0,377019252,1215718,2,3189,"English","USA","PG-13",8.9,16000,45,15,2091,"Action"
294,172,0,340478898,1100446,1,2417,"English","USA","PG-13",8.7,10000,37,16,7286,"Action"
175,102,44,17176900,54501,4,154,"English","USA","PG-13",5.5,16000,11,4,5255,"Action"
199,100,165,131144183,157016,1,824,"English","USA","PG-13",5.7,0,23,17,3916,"Action"
355,119,0,23014504,172707,1,462,"English","UK","PG-13",6.3,37000,13,4,17323,"Drama"
198,92,394,181166115,219501,0,1236,"English","USA","PG-13",5.9,0,17,17,605,"Action"
529,105,81,176740650,403836,0,646,"English","USA","PG-13",7.6,47000,30,7,4260,"Action"
198,107,70,71148699,68935,0,125,"English","USA","PG",6.6,0,25,10,506,"Adventure"
412,101,212,67344392,165618,2,503,"English","USA","R",5.3,66000,22,5,4754,"Action"
106,137,102,22406362,16832,0,267,"English","USA","PG-13",6,701,9,14,1283,"Drama"
283,115,663,261437578,479166,0,815,"English","USA","PG",8,0,15,14,593,"Action"
61,124,212,11000000,21102,3,169,"English","USA","PG-13",5.6,1000,16,23,904,"Action"
217,118,0,88761720,141179,0,419,"English","UK","PG",5.9,9000,50,8,4000,"Adventure"
175,98,188,250147615,403014,0,289,"English","USA","PG-13",7.3,0,12,21,3809,"Adventure"
191,82,487,245823397,385871,2,515,"English","USA","G",7.9,0,11,19,5656,"Adventure"
316,98,12000,81557479,149947,1,326,"English","USA","PG-13",6.8,18000,11,8,7333,"Action"
127,90,420,226138454,160440,2,394,"English","USA","PG-13",6.6,0,11,17,166,"Action"
185,130,0,155370362,98403,0,683,"English","USA","PG-13",6.6,0,17,18,4065,"Drama"
191,90,97,124870275,152601,1,156,"English","USA","PG",7,0,33,9,401,"Animation"
188,94,107,196573705,166791,0,132,"English","USA","PG",7,0,30,9,403,"Action"
362,114,0,58229120,236421,1,515,"English","USA","PG",7.3,70000,31,5,1410,"Adventure"
181,94,368,125305545,145350,0,643,"English","USA","PG-13",5.5,0,16,18,4822,"Action"
352,151,17000,132373442,873649,0,2054,"English","USA","R",8.5,29000,12,12,14333,"Crime"
143,88,7,120618403,171792,0,222,"English","USA","G",7.5,12000,5,20,995,"Adventure"
308,121,0,110416702,307539,3,577,"English","USA","R",7,0,14,10,7639,"Action"
517,158,21000,102515793,330152,1,632,"English","USA","R",7.8,54000,31,7,6528,"Crime"
148,128,323,100012500,299258,1,346,"English","USA","R",7.6,0,25,23,4683,"Action"
415,128,0,209019489,477300,3,621,"English","USA","PG-13",7.6,20000,15,9,7569,"Action"
146,95,21,84037039,72591,0,289,"English","USA","PG",6.8,0,25,17,4435,"Action"
70,92,12,85884815,9418,0,53,"English","USA","PG",5,0,38,3,12333,"Adventure"
269,121,0,83077470,183247,0,440,"English","USA","PG-13",7.1,0,8,10,3973,"Drama"
198,113,221,100018837,156348,0,380,"English","USA","PG-13",5.5,0,29,10,4034,"Action"
253,106,0,78747585,89770,0,342,"English","USA","PG-13",5.6,39000,6,3,11333,"Action"
281,146,14000,78616689,238747,0,2153,"English","USA","PG-13",7.1,11000,28,17,1521,"Adventure"
122,88,50,75817994,32049,0,179,"English","USA","PG",4.9,988,19,15,567,"Comedy"
159,150,0,100853835,200556,2,611,"English","USA","PG",7.4,15000,7,21,4045,"Drama"
180,119,719,73209340,101834,0,628,"English","USA","R",5.7,0,10,18,627,"Action"
227,128,521,72515360,86152,1,411,"Aboriginal","UK","PG-13",6.4,0,15,13,363,"Crime"
183,106,87,68558662,86627,0,204,"English","USA","PG",5.9,28000,30,5,3291,"Adventure"
157,117,101,65653758,102747,1,316,"English","USA","PG-13",5.5,0,42,15,10667,"Action"
196,129,209,64685359,40862,6,139,"English","USA","PG-13",6.9,15000,16,2,7629,"Action"
64,116,176,61355436,52136,0,184,"English","USA","PG-13",6.2,0,9,21,131,"Action"
142,114,12000,26871,121259,2,361,"English","Germany","R",7,0,8,17,3961,"Action"
181,114,0,60874615,60467,0,949,"English","USA","PG",5.6,0,15,18,1405,"Adventure"
240,96,107,143618384,165333,0,186,"English","USA","G",7,19000,3,7,3970,"Adventure"
93,132,0,58220776,87785,0,362,"English","USA","PG",6.8,0,16,19,16986,"Comedy"
84,104,81,47474112,58227,0,181,"English","USA","PG-13",5.4,2000,7,21,1418,"Action"
66,111,79,42877165,45602,0,114,"English","USA","R",6.1,979,15,21,8000,"Action"
136,138,0,35168677,49311,1,278,"English","UK","PG-13",6.7,0,20,16,4908,"Drama"
369,100,128,56114221,110486,3,695,"English","USA","PG-13",4.3,41000,14,3,345,"Action"
166,129,468,37567440,113065,0,337,"English","USA","R",6.9,0,19,36,598,"Adventure"
201,144,2000,61644321,148238,0,529,"English","USA","PG-13",8,0,14,13,624,"Biography"
47,110,96,190562,2508,0,24,"English","UK","PG",4.4,788,20,8,776,"Action"
175,140,378,120147445,57661,0,455,"English","USA","PG-13",7.3,0,10,15,4515,"Drama"
114,113,101,241688385,144053,0,395,"English","USA","PG-13",6.3,0,7,22,7931,"Action"
187,106,357,144512310,272223,2,988,"English","USA","PG-13",6.7,14000,24,17,13667,"Action"
221,143,0,233630478,394317,1,1051,"English","USA","PG-13",7.7,23000,9,18,5227,"Adventure"
206,108,750,197992827,132501,0,548,"English","USA","PG",6.5,0,10,12,23324,"Animation"
239,108,521,176049130,348232,1,806,"English","USA","PG-13",7.8,0,20,14,4645,"Action"
142,124,249,172620724,146134,1,393,"English","USA","R",6.4,0,13,21,7312,"Action"
186,116,0,183405771,402645,4,845,"English","USA","PG-13",7.8,0,14,17,4157,"Crime"
228,110,545,20315324,88542,8,254,"English","Germany","PG-13",5.8,19000,20,7,9000,"Action"
256,91,266,148313048,164148,2,168,"English","USA","PG",7.1,28000,18,6,11333,"Animation"
222,107,36,127706877,142496,2,399,"English","USA","PG",7.1,0,9,11,181,"Animation"
298,115,79,126149655,166693,1,276,"English","USA","R",6.8,19000,10,6,11607,"Action"
84,100,36,66941559,26413,1,77,"English","USA","G",4.8,372,14,18,1078,"Adventure"
236,104,420,78009155,110073,5,194,"English","USA","PG-13",6.2,0,11,7,1147,"Action"
157,138,278,63224849,182757,3,483,"English","USA","PG-13",6.9,19000,11,12,5738,"Comedy"
81,140,12000,111544445,188116,4,415,"English","USA","R",7.3,0,18,20,3760,"Action"
187,120,278,112703470,69860,2,214,"English","USA","R",6.6,0,16,9,4654,"Comedy"
238,122,0,117144465,256928,3,288,"English","USA","PG-13",6.9,0,16,11,12667,"Crime"
107,83,28,84303558,65270,1,100,"English","USA","PG",6.2,863,11,12,1758,"Adventure"
459,139,168,150832203,341058,2,713,"English","USA","PG-13",6.7,49000,9,4,6667,"Adventure"
187,131,218,51396781,188887,1,662,"English","USA","R",7.6,0,18,17,1688,"Drama"
151,104,532,47592825,82731,1,255,"English","USA","PG-13",6.7,0,11,15,5186,"Action"
80,130,323,50016394,106528,1,257,"English","USA","PG-13",6.2,0,16,25,481,"Action"
229,145,252,57010853,119286,1,548,"English","USA","PG-13",7.3,0,19,13,593,"Drama"
158,104,681,62494975,179500,5,378,"English","USA","PG-13",6,0,37,12,323,"Action"
190,97,6,46440491,35446,1,78,"English","UK","PG",7.1,0,16,7,713,"Adventure"
98,178,102,44606335,169023,0,703,"English","USA","PG-13",7.1,10000,14,20,7850,"Drama"
135,108,99,40048332,61417,1,339,"English","USA","R",5.5,941,17,16,339,"Action"
382,106,763,64933670,70838,1,208,"English","USA","PG",5.6,18000,13,6,3232,"Adventure"
393,112,1000,31494270,273921,0,522,"English","USA","PG-13",7.5,36000,27,8,3906,"Action"
149,135,36,31111260,77029,0,466,"English","USA","PG-13",5.4,0,8,15,448,"Action"
94,109,88,123307945,39391,1,171,"English","USA","PG-13",4.3,374,30,18,591,"Comedy"
138,86,67,153288182,71424,3,521,"English","USA","PG",4.9,0,10,16,2090,"Adventure"
432,95,38,13401683,203458,0,588,"English","UK","R",7.1,46000,5,6,179,"Action"
173,107,153,137340146,246492,1,685,"English","USA","PG-13",6.4,7000,5,12,4078,"Comedy"
91,82,62,43575716,10233,0,63,"English","USA","PG",4.3,0,40,8,783,"Action"
238,88,218,80170146,243053,0,488,"English","USA","PG-13",6.1,0,6,10,7174,"Action"
345,120,0,75754670,208422,0,342,"English","USA","PG-13",7,3000,27,10,1110,"Action"
377,162,21000,33048353,301279,0,589,"English","USA","R",7.7,12000,6,11,12165,"Crime"
170,123,55,34543701,100001,1,289,"English","USA","PG-13",5.9,0,11,18,1644,"Action"
191,101,293,242589580,296904,1,604,"English","USA","PG-13",6.7,0,14,15,6333,"Comedy"
424,113,13000,102981571,270226,9,741,"English","USA","R",6.5,57000,15,8,14667,"Action"
154,110,0,180965237,300542,0,378,"English","USA","PG-13",7.1,0,19,22,3966,"Action"
673,142,378,407999255,701607,0,1959,"English","USA","PG-13",7.3,140000,16,6,16192,"Adventure"
383,102,480,254455986,375879,0,402,"English","USA","R",6.5,56000,20,7,5044,"Comedy"
153,126,13000,162831698,215255,0,610,"English","USA","PG-13",7,0,14,26,707,"Action"
166,83,12,155019340,127345,1,250,"English","USA","PG",6.8,0,14,12,6975,"Adventure"
180,85,255,145771527,117212,0,367,"English","USA","PG",7.2,0,13,16,659,"Adventure"
120,97,56,82506325,27838,0,102,"English","USA","G",6.4,0,15,12,6951,"Comedy"
125,120,75,140459099,135601,0,493,"English","USA","PG-13",6.1,0,11,20,6000,"Action"
234,116,23,53215979,125036,7,205,"English","USA","PG-13",6.7,22000,5,5,8370,"Action"
134,113,88,158115031,130070,11,316,"English","USA","PG-13",6.4,0,16,13,3953,"Comedy"
91,87,31,133103929,22838,0,56,"English","USA","G",4.4,0,36,7,911,"Adventure"
139,101,221,133668525,107817,4,255,"English","USA","PG-13",5.4,14000,11,5,11333,"Comedy"
265,110,88,130313314,168172,1,380,"English","USA","PG-13",6.5,0,9,10,12000,"Action"
145,128,278,124590960,91092,1,402,"English","USA","PG-13",6.7,0,22,15,7448,"Comedy"
490,138,17000,127968405,786092,0,964,"English","USA","R",8.1,53000,14,8,9795,"Mystery"
141,88,91,120136047,48500,2,124,"English","Germany","PG-13",5.6,0,16,10,2661,"Comedy"
163,91,77,128200012,103022,1,269,"English","USA","PG",6.3,0,6,13,506,"Adventure"
155,138,610,112225777,283967,0,535,"English","USA","R",7.3,11000,8,21,4602,"Action"
144,99,163,109993847,72326,0,116,"English","USA","PG",6.1,0,15,10,4121,"Comedy"
226,117,0,104054514,200359,0,1009,"English","USA","R",7.7,0,17,16,5606,"Crime"
204,117,221,103028109,172878,1,203,"English","USA","PG-13",6.4,19000,15,7,4834,"Comedy"
139,123,165,101087161,225282,6,339,"English","USA","R",6.8,0,7,21,4541,"Action"
215,118,154,101111837,150764,3,318,"English","USA","PG-13",6.6,0,9,10,1632,"Action"
198,154,333,95632614,118483,3,674,"English","USA","R",7.2,0,13,15,19333,"Adventure"
325,118,117,94822707,227072,0,560,"English","USA","R",6.9,20000,15,8,14333,"Action"
53,90,10,92969824,63625,1,64,"English","USA","PG",5.2,0,7,21,16576,"Comedy"
167,113,101,91188905,58184,0,805,"English","USA","PG-13",4.9,0,12,19,5291,"Fantasy"
46,88,30,90443603,112167,1,123,"English","USA","PG",6.3,0,9,22,4778,"Adventure"
147,93,189,82226474,65499,0,424,"English","USA","PG",5.6,0,16,12,405,"Adventure"
276,104,301,79363785,139423,0,698,"English","USA","PG-13",5.5,0,29,10,7357,"Drama"
80,135,503,76081498,76099,1,162,"English","USA","R",6.7,0,17,21,2735,"Action"
406,134,452,85707116,303185,4,701,"English","USA","R",7.6,82000,4,4,6566,"Action"
97,98,425,74329966,60910,2,164,"English","USA","PG-13",5.7,0,21,20,4013,"Action"
143,80,40,100169068,16385,0,100,"English","USA","PG",4.6,0,9,8,1339,"Adventure"
106,83,21,73215310,44143,0,216,"English","USA","G",7,4000,32,16,4666,"Adventure"
178,102,153,80360866,44662,1,127,"English","USA","PG",5.2,0,9,7,1423,"Comedy"
102,130,81,69102910,58402,0,370,"English","USA","PG-13",5.1,0,13,20,3770,"Action"
209,129,438,65948711,86422,1,363,"English","USA","R",6.6,0,24,14,6501,"Drama"
19,117,69,821997,666,0,40,"English","USA","PG-13",7,91,7,21,521,"Drama"
152,89,266,169692572,56501,0,97,"English","USA","PG",6.7,16000,20,3,7953,"Animation"
129,74,11,60507228,27543,0,186,"English","USA","G",7.3,607,13,19,215,"Animation"
124,96,25,56684819,103787,0,615,"English","USA","PG-13",5.9,3000,16,16,544,"Action"
35,114,31,50628009,22955,0,88,"English","USA","PG",5.6,0,16,20,3289,"Action"
166,99,57,69772969,155532,4,543,"English","USA","R",6.5,0,9,17,7940,"Action"
137,129,258,45356386,71574,1,244,"Spanish","USA","PG",5.9,951,19,13,813,"Action"
121,113,25,55350897,83560,1,619,"English","USA","PG-13",7,32000,20,20,16526,"Drama"
87,90,65,39442871,80639,0,237,"English","USA","PG-13",5.3,0,12,18,7553,"Comedy"
233,118,0,37899638,98472,2,492,"English","USA","PG-13",5.9,0,18,13,8957,"Action"
132,106,13000,37754208,172217,3,405,"English","USA","PG-13",6.3,0,13,22,7168,"Action"
95,117,93,27779888,55913,2,182,"English","USA","R",6.9,0,8,21,4635,"Action"
258,89,84,38542418,151424,5,252,"English","USA","PG-13",6.3,0,10,9,5000,"Action"
162,145,79,34566746,45231,1,315,"English","USA","PG-13",7.3,0,13,18,479,"Drama"
61,114,357,32885565,53132,0,101,"English","USA","PG-13",5.8,0,8,22,7789,"Action"
113,87,43,36073232,8913,0,66,"English","USA","PG",5.2,0,25,5,496,"Adventure"
174,119,64,21471685,65464,0,1308,"English","USA","PG-13",2.4,0,17,18,300,"Action"
101,91,287,20950820,24183,4,160,"English","Germany","PG",5.7,665,28,15,1478,"Adventure"
205,118,252,19673424,37446,4,232,"English","USA","PG-13",5.8,0,4,9,202,"Drama"
123,116,503,19480739,53057,0,457,"English","USA","PG-13",5.6,0,8,15,13994,"Action"
79,177,0,17593391,56403,1,376,"English","USA","R",6,0,11,21,674,"Action"
61,97,750,18318000,24868,0,216,"English","Australia","G",5.8,964,21,20,734,"Adventure"
202,106,42,27356090,58752,0,117,"English","USA","PG-13",6,21000,21,3,5133,"Action"
145,106,14,17473245,47612,1,348,"English","USA","PG-13",5.7,995,10,18,1,"Action"
101,94,0,15131330,25843,0,64,"English","France","PG",6,941,25,12,219,"Adventure"
113,104,63,19406406,7630,0,42,"French","France","G",7.8,0,6,9,46,"Documentary"
113,102,0,1891821,16474,0,301,"English","UK","PG-13",4.2,785,18,13,506,"Action"
272,105,545,23219748,84508,0,308,"English","Canada","PG-13",5.6,20000,7,4,347,"Action"
205,135,2000,170708996,610568,0,1171,"English","USA","PG-13",8.2,29000,16,17,709,"Biography"
186,73,28,422783777,644348,0,656,"English","USA","G",8.5,17000,13,24,1244,"Adventure"
178,94,62,103812241,67296,3,133,"English","USA","PG",5.8,0,32,6,8907,"Action"
169,95,18,119793567,64387,0,85,"English","USA","PG",6.5,15000,35,5,267,"Animation"
210,124,420,92930005,204063,0,764,"English","Germany","R",7.2,0,10,16,11625,"Crime"
140,136,394,67286731,67856,1,345,"English","USA","PG-13",6.7,0,7,14,11667,"Action"
156,91,221,74158157,60370,2,264,"English","USA","PG",3.4,0,13,7,8518,"Comedy"
150,107,309,127083765,191912,5,370,"English","USA","PG-13",5.9,0,16,15,8186,"Action"
119,108,54,1339152,28276,1,64,"English","France","PG",7.8,31000,17,3,9667,"Adventure"
232,99,101,15071514,65037,2,273,"English","USA","PG-13",5.9,0,12,11,583,"Sci-Fi"
49,92,5,26000610,16611,0,197,"English","USA","PG",4.1,413,36,18,7975,"Adventure"
165,87,11,323505540,24407,0,155,"English","Japan","PG",6.8,36000,23,2,883,"Animation"
202,110,45,66462600,141533,3,786,"English","USA","PG-13",5.8,0,37,15,906,"Action"
306,98,275,368049635,286877,0,284,"English","USA","PG",7.5,56000,15,5,3333,"Animation"
185,154,776,306124059,430055,0,856,"English","USA","PG-13",6.9,16000,16,22,4311,"Action"
177,129,14000,229074524,278362,0,552,"English","USA","PG-13",6.5,0,29,21,448,"Action"
181,86,35,193136719,266636,0,385,"English","USA","PG",6.9,0,10,13,489,"Adventure"
372,109,0,35286428,361767,0,1206,"English","USA","R",7.9,17000,15,12,5483,"Drama"
290,104,0,157299717,452928,0,1401,"English","USA","PG-13",7.4,0,5,18,7090,"Action"
316,110,335,134568845,299852,0,713,"English","USA","R",6.7,0,6,10,7663,"Action"
122,136,0,134006721,259492,1,415,"English","USA","R",7.4,51000,8,22,4968,"Action"
164,115,107,195329763,194249,0,253,"English","USA","PG",6.9,0,21,12,555,"Action"
147,99,88,120776832,266103,2,456,"English","USA","PG-13",6.8,11000,14,14,3918,"Comedy"
219,117,163,118823091,98693,9,401,"English","USA","PG",6.7,0,9,11,439,"Comedy"
167,125,212,41814863,28635,0,308,"English","USA","R",5.1,893,23,14,476,"Horror"
70,110,16,97360069,36491,0,231,"English","USA","PG",4.1,509,16,19,1134,"Action"
384,125,255,117698894,447979,6,629,"English","USA","PG-13",7.3,105000,14,5,4317,"Crime"
179,102,221,162001186,181443,4,311,"English","USA","PG-13",6,12000,9,8,9000,"Comedy"
151,128,14000,77032279,303864,0,596,"English","USA","PG-13",7.3,16000,12,14,5233,"Comedy"
107,100,87,73023275,16271,4,57,"English","USA","PG",5.4,1000,14,9,1341,"Comedy"
134,124,258,68473360,49536,0,379,"English","USA","PG-13",5.9,0,14,18,814,"Action"
269,102,0,66636385,88451,1,289,"English","USA","R",7.1,0,20,11,17333,"Biography"
143,90,10,160762022,132415,0,288,"English","USA","PG",6,0,10,14,16667,"Adventure"
241,130,386,103338338,55901,0,503,"English","USA","PG-13",6.5,0,10,12,662,"Drama"
161,118,473,55808744,59435,4,323,"English","USA","PG-13",5.7,0,7,13,4560,"Comedy"
298,163,14000,47379090,176936,0,824,"English","France","R",7.6,0,6,13,548,"Drama"
89,142,845,43426961,93494,1,394,"English","USA","R",6.6,0,16,15,4929,"Action"
140,100,126,47000485,72867,2,120,"English","USA","PG-13",5.4,0,7,8,6975,"Action"
362,116,0,45434443,175960,2,360,"English","USA","PG-13",7.3,43000,23,3,5204,"Action"
124,131,274,42044321,65668,2,342,"English","USA","PG-13",6.5,0,9,14,4034,"Comedy"
190,91,27,73661010,71137,0,229,"English","USA","PG",6.6,0,13,12,4632,"Animation"
132,123,272,41523271,57038,2,261,"English","USA","PG-13",6.6,0,7,17,4548,"Comedy"
53,134,109,37600435,55350,3,180,"English","USA","PG-13",5.9,0,12,23,490,"Action"
91,148,72,39251128,31080,2,217,"English","USA","PG-13",6.7,0,17,19,261,"Drama"
